"행정구역","2014년12월_남자 평균연령","2014년12월_여자 평균연령","2014년12월_평균연령"
"경상북도 경산시 북부동(4729055000)","38.2","40.4","39.2"
"경상북도 경산시 동부동(4729056000)","35.8","38.7","37.3"
"경상북도 군위군 (4772000000)","50.7","56.2","53.4"
"경상북도 군위군 군위읍(4772025000)","45.4","49.9","47.6"
"경상북도 군위군 소보면(4772031000)","55.1","59.7","57.4"
"경상북도 군위군 효령면(4772032000)","50.9","56.3","53.5"
"경상북도 군위군 부계면(4772033000)","52.6","59.4","56"
"경상북도 군위군 우보면(4772034000)","54.7","60.6","57.8"
"경상북도 군위군 의흥면(4772035000)","53.6","59","56.4"
"경상북도 군위군 산성면(4772036000)","56.7","62.7","59.8"
"경상북도 군위군 고로면(4772037000)","54.8","62.1","58.2"
"경상북도 의성군 (4773000000)","50.9","56.3","53.7"
"경상북도 의성군 의성읍(4773025000)","44.3","48.7","46.5"
"경상북도 의성군 단촌면(4773031000)","53.2","60.1","56.7"
"경상북도 의성군 점곡면(4773032000)","54.8","60.9","58"
"경상북도 의성군 옥산면(4773033000)","53.6","57.7","55.8"
"경상북도 의성군 사곡면(4773034000)","54.9","62.6","58.9"
"경상북도 의성군 춘산면(4773035000)","53.5","58.6","56"
"경상북도 의성군 가음면(4773036000)","54.1","60.4","57.3"
"경상북도 의성군 금성면(4773037000)","53.1","58.8","56"
"경상북도 의성군 봉양면(4773038000)","51","56","53.6"
"경상북도 의성군 비안면(4773039000)","55.4","61.3","58.5"
"경상북도 의성군 구천면(4773040000)","54.2","60","57.1"
"경상북도 의성군 단밀면(4773041000)","54.1","59.6","56.9"
"경상북도 의성군 단북면(4773042000)","53","59.6","56.4"
"경상북도 의성군 안계면(4773043000)","47.8","52.9","50.5"
"경상북도 의성군 다인면(4773044000)","53.8","59.1","56.5"
"경상북도 의성군 신평면(4773045000)","60.3","65","62.8"
"경상북도 의성군 안평면(4773046000)","55.7","62.4","59.1"
"경상북도 의성군 안사면(4773047000)","57.3","65.6","61.6"
"경상북도 청송군 (4775000000)","49.3","54.1","51.7"
"경상북도 청송군 청송읍(4775025000)","44.5","49.4","47"
"경상북도 청송군 부동면(4775031000)","51.2","57.3","54.3"
"경상북도 청송군 부남면(4775032000)","53.1","57.4","55.3"
"경상북도 청송군 현동면(4775033000)","51.2","55.6","53.5"
"경상북도 청송군 현서면(4775034000)","52.9","57.1","55"
"경상북도 청송군 안덕면(4775035000)","52.9","58.2","55.7"
"경상북도 청송군 파천면(4775036000)","52.5","59.3","55.9"
"경상북도 청송군 진보면(4775037000)","46.7","51","48.8"
"경상북도 영양군 (4776000000)","48.5","54","51.3"
"경상북도 영양군 영양읍(4776025000)","43.8","48.7","46.3"
"경상북도 영양군 입암면(4776031000)","51.6","58.4","55.1"
"경상북도 영양군 청기면(4776032000)","54.5","59.8","57.2"
"경상북도 영양군 일월면(4776033000)","52.9","57.7","55.4"
"경상북도 영양군 수비면(4776034000)","49.5","55.8","52.7"
"경상북도 영양군 석보면(4776035000)","52.2","58.5","55.3"
"경상북도 영덕군 (4777000000)","48.1","54.1","51.3"
"경상북도 영덕군 영덕읍(4777025000)","43.6","48","45.9"
"경상북도 영덕군 강구면(4777031000)","47.5","53.4","50.6"
"경상북도 영덕군 남정면(4777032000)","51.7","60","56.1"
"경상북도 영덕군 달산면(4777033000)","54.3","61.9","58.5"
"경상북도 영덕군 지품면(4777034000)","52.6","60.9","56.7"
"경상북도 영덕군 지품면원전출장소(4777034500)","54.7","61.1","58"
"경상북도 영덕군 축산면(4777035000)","52.3","60","56.4"
"경상북도 영덕군 축산면축산출장소(4777035500)","49.8","55.8","52.9"
"경상북도 영덕군 영해면(4777036000)","46.4","52.7","49.7"
"경상북도 영덕군 병곡면(4777037000)","53","59.7","56.6"
"경상북도 영덕군 창수면(4777038000)","55.8","61.7","58.8"
"경상북도 청도군 (4782000000)","48.9","54.3","51.7"
"경상북도 청도군 화양읍(4782025000)","43.8","48.8","46.4"
"경상북도 청도군 화양읍남성현출장소(4782025100)","51.2","56","53.6"
"경상북도 청도군 청도읍(4782025300)","44.8","49.8","47.4"
"경상북도 청도군 청도읍유호출장소(4782025400)","51.3","58.3","54.9"
"경상북도 청도군 각남면(4782031000)","51.5","58.7","55.3"
"경상북도 청도군 풍각면(4782032000)","51.1","56.2","53.7"
"경상북도 청도군 각북면(4782033000)","52.5","56.8","54.7"
"경상북도 청도군 이서면(4782034000)","49.9","54.8","52.4"
"경상북도 청도군 운문면(4782035000)","52.9","58.6","55.9"
"경상북도 청도군 금천면(4782036000)","52.8","60","56.5"
"경상북도 청도군 매전면(4782037000)","53.8","60","56.9"
"경상북도 고령군 (4783000000)","45.5","49.7","47.6"
"경상북도 고령군 고령읍(4783025000)","42.2","45.5","43.9"
"경상북도 고령군 덕곡면(4783031000)","52.6","58.4","55.5"
"경상북도 고령군 운수면(4783032000)","52.2","56.8","54.5"
"경상북도 고령군 성산면(4783033000)","48.3","53.3","50.7"
"경상북도 고령군 다산면(4783034000)","41","43.8","42.4"
"경상북도 고령군 개진면(4783035000)","49.8","57.6","53.4"
"경상북도 고령군 우곡면(4783036000)","52.7","58.9","55.7"
"경상북도 고령군 쌍림면(4783037000)","52.1","57.4","54.8"
"경상북도 성주군 (4784000000)","46.8","51.4","49.1"
"경상북도 성주군 성주읍(4784025000)","40.8","44.3","42.5"
"경상북도 성주군 선남면(4784031000)","48","52","49.9"
"경상북도 성주군 용암면(4784032000)","49.6","55.5","52.4"
"경상북도 성주군 수륜면(4784033000)","51.8","57.4","54.7"
"경상북도 성주군 가천면(4784034000)","51.4","57.9","54.6"
"경상북도 성주군 금수면(4784035000)","51.9","59.5","55.7"
"경상북도 성주군 대가면(4784036000)","51.1","56","53.5"
"경상북도 성주군 벽진면(4784037000)","50.7","55.5","53.1"
"경상북도 성주군 초전면(4784038000)","47.2","52.4","49.8"
"경상북도 성주군 월항면(4784039000)","49.2","53.9","51.4"
"경상북도 칠곡군 (4785000000)","37.5","39.8","38.6"
"경상북도 칠곡군 왜관읍(4785025000)","39.6","42.8","41.2"
"경상북도 칠곡군 북삼읍(4785025300)","34.6","35.7","35.1"
"경상북도 칠곡군 석적읍(4785025600)","30.5","30.3","30.4"
"경상북도 칠곡군 지천면(4785031000)","50.1","55.2","52.5"
"경상북도 칠곡군 동명면(4785032000)","48.6","54.1","51.3"
"경상북도 칠곡군 가산면(4785033000)","49.1","54.5","51.6"
"경상북도 칠곡군 약목면(4785036000)","41.1","44.9","42.9"
"경상북도 칠곡군 기산면(4785037000)","43.9","48.8","46.2"
"경상북도 예천군 (4790000000)","48.4","53.9","51.2"
"경상북도 예천군 예천읍(4790025000)","42.4","46.7","44.6"
"경상북도 예천군 용문면(4790031000)","52.8","59.5","56.2"
"경상북도 예천군 상리면(4790032000)","52.7","56.4","54.6"
"경상북도 예천군 하리면(4790033000)","52.7","57.1","54.9"
"경상북도 예천군 감천면(4790034000)","53.8","59.1","56.5"
"경상북도 예천군 보문면(4790035000)","54.9","61.7","58.4"
"경상북도 예천군 호명면(4790036000)","52.6","59","55.8"
"경상북도 예천군 유천면(4790037000)","45.9","53.2","49.7"
"경상북도 예천군 용궁면(4790038000)","53.6","58.7","56.3"
"경상북도 예천군 개포면(4790039000)","54.3","61.3","57.9"
"경상북도 예천군 지보면(4790040000)","52.7","59.7","56.2"
"경상북도 예천군 풍양면(4790041000)","51.1","57.8","54.6"
"경상북도 봉화군 (4792000000)","48.5","53.1","50.8"
"경상북도 봉화군 봉화읍(4792025000)","43.6","47.4","45.5"
"경상북도 봉화군 물야면(4792031000)","51.7","56.6","54.2"
"경상북도 봉화군 봉성면(4792032000)","50.9","56.9","54.1"
"경상북도 봉화군 법전면(4792033000)","51.8","58.1","54.9"
"경상북도 봉화군 춘양면(4792034000)","50.1","54.4","52.3"
"경상북도 봉화군 소천면(4792035000)","52.6","57.2","54.9"
"경상북도 봉화군 재산면(4792036000)","51.1","55.8","53.4"
"경상북도 봉화군 명호면(4792037000)","51.1","57.5","54.2"
"경상북도 봉화군 상운면(4792038000)","55.2","59.4","57.3"
"경상북도 봉화군 석포면(4792039000)","42.8","46.4","44.4"
"경상북도 울진군 (4793000000)","43.8","49.2","46.5"
"경상북도 울진군 울진읍(4793025000)","38.5","42.3","40.4"
"경상북도 울진군 평해읍(4793025300)","47.5","57.1","52.4"
"경상북도 울진군 북면(4793031000)","39.5","42.7","41"
"경상북도 울진군 북면하당출장소(4793031500)","52.8","61.6","57.1"
"경상북도 울진군 서면(4793032000)","52.4","57.1","54.9"
"경상북도 울진군 근남면(4793033000)","48.9","56.4","52.7"
"경상북도 울진군 원남면(4793034000)","53","61.1","57.3"
"경상북도 울진군 기성면(4793035000)","51.7","60.3","56.3"
"경상북도 울진군 온정면(4793036000)","52.2","59.8","56.1"
"경상북도 울진군 죽변면(4793037000)","42.9","47.3","45"
"경상북도 울진군 후포면(4793038000)","45.1","49.4","47.3"
"경상북도 울릉군 (4794000000)","45.8","48.6","47.1"
"경상북도 울릉군 울릉읍(4794025000)","44.8","46.9","45.8"
"경상북도 울릉군 서면(4794031000)","47.2","51.4","49.2"
"경상북도 울릉군 서면태하출장소(4794031500)","52","56.7","54.2"
"경상북도 울릉군 북면(4794032000)","47.9","53.1","50.2"
"경상남도  (4800000000)","38.8","41.9","40.3"
"경상남도 창원시 (4812000000)","37.7","40","38.9"
"경상남도 창원시 의창구 (4812100000)","37.5","39.6","38.5"
"경상남도 창원시 의창구 동읍(4812125000)","38.6","41.7","40.1"
"경상남도 창원시 의창구 북면(4812131000)","38.4","41","39.7"
"경상남도 창원시 의창구 대산면(4812132000)","45.8","50.8","48.3"
"경상남도 창원시 의창구 의창동(4812151000)","38.4","40.4","39.4"
"경상남도 창원시 의창구 팔룡동(4812152000)","35.4","36.8","36.1"
"경상남도 창원시 의창구 명곡동(4812153000)","36.8","38.4","37.6"
"경상남도 창원시 의창구 봉림동(4812154000)","37.8","39.7","38.7"
"경상남도 창원시 의창구 용지동(4812155000)","36.4","39","37.7"
"경상남도 창원시 성산구 (4812300000)","35.1","36.7","35.9"
"경상남도 창원시 성산구 반송동(4812351000)","35.4","37.1","36.3"
"경상남도 창원시 성산구 중앙동(4812352000)","37","38.1","37.5"
"경상남도 창원시 성산구 상남동(4812353000)","34.6","36.5","35.5"
"경상남도 창원시 성산구 사파동(4812354000)","34.5","36.3","35.4"
"경상남도 창원시 성산구 가음정동(4812355000)","35","36.6","35.8"
"경상남도 창원시 성산구 성주동(4812356000)","34.3","35.3","34.8"
"경상남도 창원시 성산구 웅남동(4812357000)","37","39.4","38.1"
"경상남도 창원시 마산합포구 (4812500000)","41.1","44.3","42.7"
"경상남도 창원시 마산합포구 구산면(4812531000)","48.3","54.1","51.1"
"경상남도 창원시 마산합포구 진동면(4812532000)","40.2","42.9","41.5"
"경상남도 창원시 마산합포구 진북면(4812533000)","48.3","53.2","50.6"
"경상남도 창원시 마산합포구 진전면(4812534000)","51","58.1","54.6"
"경상남도 창원시 마산합포구 현동(4812551000)","43.8","47.7","45.6"
"경상남도 창원시 마산합포구 가포동(4812552000)","44.9","45.8","45.4"
"경상남도 창원시 마산합포구 월영동(4812553000)","37.6","40.1","38.8"
"경상남도 창원시 마산합포구 문화동(4812554000)","42","44.7","43.4"
"경상남도 창원시 마산합포구 반월동(4812555000)","39.1","43","41.1"
"경상남도 창원시 마산합포구 중앙동(4812556000)","39.5","43","41.3"
"경상남도 창원시 마산합포구 완월동(4812557000)","41.7","44.4","43"
"경상남도 창원시 마산합포구 자산동(4812558000)","40.2","44.2","42.2"
"경상남도 창원시 마산합포구 동서동(4812559000)","41.2","44.1","42.7"
"경상남도 창원시 마산합포구 성호동(4812560000)","44.1","48.8","46.4"
"경상남도 창원시 마산합포구 교방동(4812561000)","39.6","42.4","41"
"경상남도 창원시 마산합포구 노산동(4812562000)","41.9","45.6","43.7"
"경상남도 창원시 마산합포구 오동동(4812563000)","41.5","44.5","43"
"경상남도 창원시 마산합포구 합포동(4812564000)","43.3","48.2","45.7"
"경상남도 창원시 마산합포구 산호동(4812565000)","40.9","42.9","41.9"
"경상남도 창원시 마산회원구 (4812700000)","38.9","41.4","40.1"
"경상남도 창원시 마산회원구 내서읍(4812725000)","35.4","37.3","36.4"
"경상남도 창원시 마산회원구 회원1동(4812751000)","43.1","46.7","44.9"
"경상남도 창원시 마산회원구 회원2동(4812752000)","42.5","46.2","44.3"
"경상남도 창원시 마산회원구 석전1동(4812753000)","42.2","45","43.6"
"경상남도 창원시 마산회원구 석전2동(4812754000)","41.1","43.5","42.3"
"경상남도 창원시 마산회원구 회성동(4812755000)","44.3","48.2","46.2"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","39.8","43","41.4"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","37.3","39.4","38.3"
"경상남도 창원시 마산회원구 합성1동(4812758000)","42.1","45.1","43.6"
"경상남도 창원시 마산회원구 합성2동(4812759000)","41.6","44.2","42.9"
"경상남도 창원시 마산회원구 구암1동(4812760000)","40.6","43","41.8"
"경상남도 창원시 마산회원구 구암2동(4812761000)","39.4","41.4","40.4"
"경상남도 창원시 마산회원구 봉암동(4812762000)","40.2","42.8","41.3"
"경상남도 창원시 진해구 (4812900000)","36.8","39","37.9"
"경상남도 창원시 진해구 중앙동(4812951000)","31.8","33.2","32.5"
"경상남도 창원시 진해구 태평동(4812952000)","39.4","42.9","41.1"
"경상남도 창원시 진해구 충무동(4812953000)","42","47","44.5"
"경상남도 창원시 진해구 여좌동(4812954000)","41.6","45.7","43.6"
"경상남도 창원시 진해구 태백동(4812955000)","43.5","47.8","45.6"
"경상남도 창원시 진해구 경화동(4812956000)","39.2","42","40.6"
"경상남도 창원시 진해구 병암동(4812957000)","38.5","41.5","40"
"경상남도 창원시 진해구 석동(4812958000)","34.4","35.5","35"
"경상남도 창원시 진해구 이동(4812959000)","39.5","42.9","41.1"
"경상남도 창원시 진해구 자은동(4812960000)","36.4","39","37.7"
"경상남도 창원시 진해구 덕산동(4812961000)","34.9","37.7","36.3"
"경상남도 창원시 진해구 풍호동(4812962000)","36.2","37.7","37"
"경상남도 창원시 진해구 웅천동(4812963000)","46.5","51.6","48.9"
"경상남도 창원시 진해구 웅동1동(4812964000)","35.9","37.6","36.7"
"경상남도 창원시 진해구 웅동2동(4812965000)","33.3","33.6","33.4"
"경상남도 진주시 (4817000000)","38.4","42","40.2"
"경상남도 진주시 문산읍(4817025000)","41.2","45.8","43.5"
"경상남도 진주시 내동면(4817031000)","38.7","41.8","40.2"
"경상남도 진주시 정촌면(4817032000)","46.9","52","49.4"
"경상남도 진주시 금곡면(4817033000)","48.2","56.9","52.7"
"경상남도 진주시 진성면(4817035000)","49.7","55.6","52.7"
"경상남도 진주시 일반성면(4817036000)","44.6","50.6","47.7"
"경상남도 진주시 이반성면(4817037000)","52.7","61.3","57.2"
"경상남도 진주시 사봉면(4817038000)","52.1","59.6","56"
"경상남도 진주시 지수면(4817039000)","48.6","56.6","52.6"
"경상남도 진주시 대곡면(4817040000)","49.1","56.4","52.8"
"경상남도 진주시 금산면(4817041000)","34.4","37.4","35.9"
"경상남도 진주시 집현면(4817042000)","42.5","46","44.3"
"경상남도 진주시 미천면(4817043000)","51.8","59.7","55.8"
"경상남도 진주시 명석면(4817044000)","46.1","51.6","48.8"
"경상남도 진주시 대평면(4817045000)","47.6","55","51.3"
"경상남도 진주시 수곡면(4817046000)","50.7","56","53.4"
"경상남도 진주시 천전동(4817051500)","39","43","41"
"경상남도 진주시 성북동(4817055500)","41.5","44.6","43.1"
"경상남도 진주시 중앙동(4817056500)","44.1","49.5","46.8"
"경상남도 진주시 상봉동(4817059500)","40.8","44.7","42.8"
"경상남도 진주시 상대1동(4817066000)","39.3","41.8","40.5"
